,title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
1473,PUNKSPRING 2011 (CANCELLED),2011-04-03,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,8400yen,
10857,PUNKSPRING 2012,2012-03-31,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,8900yen,
7662,"PUNKSPRING 2013: WEEZER, NOFX, SIMPLE PLAN, PENNYWISE, LAGWAGON, OLD MAN MARKLEY...",2013-03-31,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,8900 / 12000 (with t-shirt),
5119,PUNKSPRING 2015,2015-03-29,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9500 / with T-shirt 12500,
2824,PUNKSPRING 2016,2016-04-03,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9000,
7330,"PUNKSPRING: BAD RELIGION, THE HIVES, FRATELLIS, SNUFF, SiM, coldrain, more",2014-03-29,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,8800,
2457,"Palimpsest, kurodenwa 666, 23N!, Shigai, Satoshi Yashiro, Meri Nikula, ...",2010-07-25,Festival,,,,,,,,1000yens (inc. 1d.)
8303,"Park Day: Cornered Men, YUMETOMOKO and her Ramblin",2013-07-13,Festival,,,,,,,,free
1688,"RADARS: EVERYTHING EVERYTHING, MIAMI HORROR, IS TROPICAL, LITTLE RED, MINTEL ROSE",2011-04-30,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,5000yen,
10600,"RADARS: ISLET, S.C.U.M, more",2012-01-28,Festival,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,5000yen,
3145,RAINBOW DISCO CLUB,2016-04-29,Festival,,,,,,,15000 (3 days),17000 (3 days)
3155,RAINBOW DISCO CLUB,2016-04-30,Festival,,,,,,,15000 (3 days),17000 (3 days)
3266,RAINBOW DISCO CLUB,2016-05-01,Festival,,,,,,,15000 (3 days),17000 (3 days)
19,"RAINBOW DISCO CLUB: PRINS THOMAS, DJ NATURE A.K.A MILO, CARIBOU, ITALOBOYZ, more",2011-05-03,Festival,,,,,,,"4,500円",
9540,"REPUBLIC Vol.9 @ WOMB & WWW: Nujabes, コトリンゴ × 常橋岳志, LITE, d.v.d, more",2012-05-19,Festival,,,,,,,,
9793,ROCK IN JAPAN FESTIVAL,2012-08-03,Festival,,,,,,,,
9799,ROCK IN JAPAN FESTIVAL,2012-08-04,Festival,,,,,,,,
9869,ROCK IN JAPAN FESTIVAL,2012-08-05,Festival,,,,,,,,
5615,ROCK IN JAPAN FESTIVAL,2014-08-02,Festival,,,,,,,From 12000,
5916,ROCK IN JAPAN FESTIVAL,2014-08-03,Festival,,,,,,,From 12000,
5941,ROCK IN JAPAN FESTIVAL,2014-08-09,Festival,,,,,,,From 12000,
5950,ROCK IN JAPAN FESTIVAL,2014-08-10,Festival,,,,,,,From 12000,
4680,ROCK IN JAPAN FESTIVAL,2017-08-05,Festival,,,,,,,"1 day 13000, 2 days 24500, 4 days 42000",
4688,ROCK IN JAPAN FESTIVAL,2017-08-06,Festival,,,,,,,"1 day 13000, 2 days 24500, 4 days 42000",
4808,ROCK IN JAPAN FESTIVAL,2017-08-11,Festival,,,,,,,"1 day 13000, 2 days 24500, 4 days 42000",
4818,ROCK IN JAPAN FESTIVAL,2017-08-12,Festival,,,,,,,"1 day 13000, 2 days 24500, 4 days 42000",
444,ROCK IN JAPAN FESTIVAL 2011,2011-08-05,Festival,,,,,,,"1 day 11,500, 2 days 22,00, 3 days 30,000",
446,ROCK IN JAPAN FESTIVAL 2011,2011-08-06,Festival,,,,,,,"1 day 11,500, 2 days 22,00, 3 days 30,000",
547,ROCK IN JAPAN FESTIVAL 2011,2011-08-07,Festival,,,,,,,"1 day 11,500, 2 days 22,00, 3 days 30,000",
8181,ROCK IN JAPAN FESTIVAL 2013,2013-08-02,Festival,,,,,,,,
8209,ROCK IN JAPAN FESTIVAL 2013,2013-08-03,Festival,,,,,,,,
8256,ROCK IN JAPAN FESTIVAL 2013,2013-08-04,Festival,,,,,,,,
9591,"ROCKS TOKYO 2012: 10-FEET, ACIDMAN, the band apart, BIGMAMA, more @ WAKASU PARK",2012-05-26,Festival,,,,,,,"1 day 8500, 2 days 15000",
9606,"ROCKS TOKYO 2012: PRIMAL SCREAM, andymori, THE BAWDIES, more @ WAKASU PARK",2012-05-27,Festival,,,,,,,"1 day 8500, 2 days 15000",
2174,"ROCKS TOKYO w/ ACIDMAN, ASIAN KUNG-FU GENERATION, BOOM BOOM SATELLITES, more",2010-05-29,Festival,,,,,,,,
2180,"ROCKS TOKYO w/ ACIDMAN, ASIAN KUNG-FU GENERATION, BOOM BOOM SATELLITES, more",2010-05-30,Festival,,,,,,,,
9532,"ROVO, GOMA & The Jungle Rhythm Section, Nabowa",2012-06-17,Festival,Hibiya Open Air Concert Hall,http://hibiya-kokaido.com,"Hibiya-koen 1-3, Chiyoda-ku",,Hibiya,"Hibiya, Kasumigaseki, Yurakucho",4500yen,当日券販売未定
7562,"ROVO, salyu × salyu, OGRE YOU ASSHOLE",2013-05-26,Festival,Hibiya Open Air Concert Hall,http://hibiya-kokaido.com,"Hibiya-koen 1-3, Chiyoda-ku",,Hibiya,"Hibiya, Kasumigaseki, Yurakucho",4500,
3293,"Roletta Secohan, Sokabe Keiichi Band, more @ Musashino Art Uni",2009-11-03,Festival,,,,,,,,
3359,"SAKANACTION, GO!GO!7188, Base Ball Bear, bonobos, mere mortals",2009-11-08,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,,
4575,SASAKURE FESTIVAL,2017-07-08,Festival,Womb,http://www.womb.co.jp,"Studio Arias, 2-16 Maruyama-cho, Shibuya",,Shibuya,Shibuya,3800 (students 2800),4300
4315,SATANIC CARNIVAL,2017-06-17,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,SOLD OUT!,
4331,SATANIC CARNIVAL,2017-06-18,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,SOLD OUT!,
8479,"SDLX 10th! ORourke+Di Domenico+Yamamoto, Fallopian Disco Force, Omega f2;k, more",2012-11-02,Festival,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,1000 yen,1000 yen
2173,SENSE OF WONDER 2010,2010-05-29,Festival,,,,,,,,
4633,SENSE OF WONDER FESTIVAL,2008-09-13,Festival,,,,,,,,
4125,SHIBUFES,2015-10-31,Festival,,,,,,,"1 area 3000, all areas 5000, VIP 10000",
7565,"SHIBUYA MONTPARNASSE: OWARIKARA, tricot, THE★米騒動, mothercoat, more",2013-04-20,Festival,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,3500,
8487,SHIMOKITA ROUNDUP 5 @ various venues in Shimokitazawa,2012-11-04,Festival,,,,,,,3500,4000
311,SHIMOKITAZAWA INDIE FANCLUB,2011-06-26,Festival,,,,,,,4500yen,5000yen
3948,SHIMOKITAZAWA INDIE FANCLUB,2015-09-21,Festival,,,,,,,"1 day 4800, 2 days 8800",
3988,SHIMOKITAZAWA INDIE FANCLUB,2015-09-22,Festival,,,,,,,"1 day 4800, 2 days 8800",
8141,SHIMOKITAZAWA INDIE FANCLUB 2013,2013-06-23,Festival,,,,,,,4500,5000
9707,SHIMOKITAZAWA INDIE FANCLUB @ various venues in Shimokitazawa,2012-07-01,Festival,,,,,,,4500,5000
4652,SHIMOKITAZAWA NI TE '14,2014-11-30,Festival,,,,,,,3500,4000
4386,SHIMOKITAZAWA NITE,2015-11-22,Festival,,,,,,,"1 day 4000, 2 days 7000",
4423,SHIMOKITAZAWA NITE,2015-11-23,Festival,,,,,,,"1 day 4000, 2 days 7000",
8820,SHIMOKITAZAWA NITE @ various venues in Shimokitazawa,2012-12-23,Festival,,,,,,,3000,3500
3240,SHIMOKITAZAWA SOUND CRUISING,2016-05-28,Festival,,,,,,,"DAY 4500, NIGHT 3000, BOTH 5900",
804,SHIMOKITAZAWA SOUND CRUISING,2017-05-27,Festival,,,,,,,5900 / day only 4800 / night only 3000,6400 / day only 5300 / night only 3500
9541,SHIMOKITAZAWA SOUND CRUISING @ various venues in Shimokitazawa,2012-05-19,Festival,,,,,,,"Day 3500, Night 3000, Both5000",
7950,SHIMOKITAZAWA SOUND CRUISING Vol. 2 @ various venues in Shimokitazawa,2013-05-25,Festival,,,,,,,,
6275,SHOEGAZER FESTIVAL 2014,2014-09-27,Festival,Club Seata,http://seata.jp,"Kichijoji Honcho 1-20-3, Musashino",,Kichijoji,Kichijoji,3500,4000
3392,SHUGENDO SECRET PLACE !!!!,2009-12-04,Festival,,,,,,,,
623,SKA STREET 2019,2019-03-31,"Ska,Punk,Indie,Festival",Club 251,http://www.club251.com,"5-29-15 Daizawa B1, Setagaya-ku",http://www.club251.com/access/index.html,Shimokitazawa,Shimokitazawa,3000,3500
3505,SOKOKASHIKO 2015,2015-10-12,Festival,DUO Music Exchange,http://www.duomusicexchange.com,"2-14-8 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,4000,4500
4774,SONIC MANIA,2017-08-18,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,11500,
8271,"SONIC MANIA: STONE ROSES, PET SHOP BOYS, JUSTICE, BREAKBOT, STEVE AOKI, KLAXONS, more",2013-08-09,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9800,
2375,SONICMANIA,2018-08-17,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,12000,
9952,"SONICMANIA: 2manydjs, Soulwax, Basement Jaxx, Far East Movement, Simian Mobile Disco",2012-08-17,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9000,
6020,"SONICMANIA: KASABIAN, KRAFTWERK, MOGWAI, KREWELLA, NERVO",2014-08-15,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,10500,
575,"SONICMANIA: Underworld, Primal Scream, ATRAK, Jamaica, Boom Boom Satellites...",2011-08-12,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9000yen,
3987,SOUL CAMP,2015-09-22,Festival,,,,,,,15000 / kids 2000,
4000,SOUL CAMP,2015-09-23,Festival,,,,,,,15000 / kids 2000,
3551,"SOUL CAMP 2017: DE LA SOUL, FAITH EVANS, KNXWLEDGE, more",2017-10-08,Festival,PIT,http://toyosu-pit.team-smile.org/,"Toyosu 6-1-23, Koto-ku, Tokyo",http://toyosu-pit.team-smile.org/access/index.html,Toyosu,"Shin-Toyosu, Toyosu","1 day 13000, 2 days 23000",
3542,"SOUL CAMP 2017: ERYKAH BADU, DJ SPINNA, more",2017-10-07,Festival,PIT,http://toyosu-pit.team-smile.org/,"Toyosu 6-1-23, Koto-ku, Tokyo",http://toyosu-pit.team-smile.org/access/index.html,Toyosu,"Shin-Toyosu, Toyosu","1 day 13000, 2 days 23000",
8602,"SOUND LIVE TOKYO: Wall of Sound by Tim Etchells, Baby Arabia, Sangatsu",2012-10-28,Festival,,,,,,,3000,3500 / 7000 3 days
8583,"SOUND LIVE TOKYO: Wall of Sound by Tim Etchells, Masabumi Kikuchi piano solo",2012-10-26,Festival,,,,,,,2000,2300 / 3 days 7000
8591,"SOUND LIVE TOKYO: Wall of Sound, Project UNDARK, Maher Shalal Hash Baz, more",2012-10-27,Festival,,,,,,,3000,3500 / 7000 3 days
8359,SPACE SHOWER SWEET LOVE SHOWER,2013-08-31,Festival,,,,,,,"2 days 18000, 1 day 9500",
8366,SPACE SHOWER SWEET LOVE SHOWER,2013-09-01,Festival,,,,,,,"2 days 18000, 1 day 9500",
544,SPACE SHOWER SWEET LOVE SHOWER 2011,2011-08-27,Festival,,,,,,,"17,000 yen (2-day) / 9,000 yen (1-day)",
569,SPACE SHOWER SWEET LOVE SHOWER 2011,2011-08-28,Festival,,,,,,,"17,000 yen (2-day) / 9,000 yen (1-day)",
1456,SPRINGROOVE 2011 (CANCELLED),2011-04-02,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,9500,
7608,"SPRINGROOVE 2013: NE-YO, AVICII, more",2013-03-30,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,10500,
2732,"STAR OPEN AIR PARTY with GROUP, sugar plant, Keiji Haino, more @ Star Forest, Gunma",2010-10-01,Festival,,,,,,,,
2057,SUMIDA STREET JAZZ FESTIVAL,2016-08-13,"Festival,Jazz",,,,,,,,Free
2063,SUMIDA STREET JAZZ FESTIVAL,2016-08-14,"Jazz,Festival",,,,,,,,Free
4763,SUMIDA STREET JAZZ FESTIVAL,2017-08-18,"Festival,Jazz",,,,,,,,Free
4777,SUMIDA STREET JAZZ FESTIVAL,2017-08-19,"Festival,Jazz",,,,,,,,Free
4789,SUMIDA STREET JAZZ FESTIVAL,2017-08-20,"Festival,Jazz",,,,,,,,free
5890,"SUMMER MEETING: SLEEPYTIME TRIO (US), BALLOONS, DEEPSLAUTER, midnight parade, MIRROR, quizkid, more",2014-07-20,Festival,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3500,4000 / 2 days 6000
5908,"SUMMER MEETING: SLEEPYTIME TRIO (US), akutagawa, blue friend, endzweck, FLEX, OSRUM, more",2014-07-21,Festival,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3500,4000 / 2 days 6000
2577,"SUMMER MEGANE 2010 w/ →SCHOOL←, afterpilot, white white sisters, 1000say, Hi-5, more",2010-09-25,Festival,O-Crest,http://shibuya-o.com/crest/,"2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,1500,2000
2505,SUMMER SONIC,2010-08-07,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
2584,SUMMER SONIC,2010-08-08,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
577,SUMMER SONIC,2011-08-13,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"15000 (1 DAY), 27000 (2 DAYS)",
583,SUMMER SONIC,2011-08-14,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"15000 (1 DAY), 27000 (2 DAYS)",
8278,SUMMER SONIC,2013-08-10,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 15500, 2 day 28000",
8294,SUMMER SONIC,2013-08-11,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 15500, 2 day 28000",
2095,SUMMER SONIC,2016-08-20,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 16500, 2 days 30500",
2105,SUMMER SONIC,2016-08-21,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 16500, 2 days 30500",
4776,SUMMER SONIC,2017-08-19,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 16500, 2 days 30500",
4790,SUMMER SONIC,2017-08-20,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 16500, 2 days 30500",
2378,SUMMER SONIC,2018-08-18,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 day 16000, 2 days 29000",
2396,SUMMER SONIC,2018-08-19,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari," 1 day 16000, 2 days 29000",
4402,"SUMMER SONIC 09 w/ Beyonce, Limp Bizkit, Ne-Yo, The Flaming Lips, Sonic Youth, more",2009-08-09,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
4394,"SUMMER SONIC 09 w/ Linkin Park, B'z, The Specials, Elvis Costello, Klaxons, more",2009-08-08,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
4355,"SUMMER SONIC 09 w/ My Chemical Romance, NIN, Kasabian, Aphex Twin, Mogwai, more",2009-08-07,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
9955,SUMMER SONIC 2012,2012-08-18,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 DAY 15000, 2 DAY 27000",
9957,SUMMER SONIC 2012,2012-08-19,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,"1 DAY 15000, 2 DAY 27000",
6021,SUMMER SONIC 2014,2014-08-16,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
6026,SUMMER SONIC 2014,2014-08-17,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
3795,SUMMER SONIC 2015,2015-08-15,Festival,,,,,,,,
3802,SUMMER SONIC 2015,2015-08-16,Festival,,,,,,,,
5965,SWEET LOVE SHOWER 2014,2014-08-29,Festival,,,,,,,9800 / 3 days 27800,
5967,SWEET LOVE SHOWER 2014,2014-08-30,Festival,,,,,,,9800 / 3 days 27800,
5974,SWEET LOVE SHOWER 2014,2014-08-31,Festival,,,,,,,9800 / 3 days 27800,
4726,SWEET LOVE SHOWER 2017,2017-08-25,Festival,,,,,,,"3 days 28000, 2 days 19000, 1 day 10000",
4743,SWEET LOVE SHOWER 2017,2017-08-26,Festival,,,,,,,"3 days 28000, 2 days 19000, 1 day 10000",
4848,SWEET LOVE SHOWER 2017,2017-08-27,Festival,,,,,,,"3 days 28000, 2 days 19000, 1 day 10000",
10771,SYNCHRONICITY '12,2012-03-18,Festival,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,4800yen,5500yen
9226,"SYNCHRONICITY '13: ROVO, Shibusashirazu Orchestra, group_inou, Nabowa, ZAZEN BOYS...",2013-03-09,Festival,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,4800,5500
7489,SYNCHRONICITY '14,2014-03-16,Festival,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,5250,
3222,SYNCHRONICITY FESTIVAL,2018-04-07,Festival,,,,,,,5800,
759,SYNCHRONICITY FESTIVAL,2019-04-06,Festival,,,,,,,"1 day 5800, 2 days 11000",
776,SYNCHRONICITY FESTIVAL,2019-04-07,Festival,,,,,,,"1 day 5800, 2 days 11000",
5161,SYNCHRONICITY ’15,2015-04-11,Festival,,,,,,,4800,
3114,SYNCHRONICITY ’16 - After Hours,2016-04-24,Festival,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,5500,"Lawson 72102, Pia 289-102, e+"
308,SYNCHRONICITY'17,2017-04-08,Festival,,,,,,,5800 / 2 days 11000,
2332,Shimokitazawa Indie Fanclub @ various venues in Shimokitazawa,2010-06-27,Festival,,,,,,,,
5385,Shimokitazawa SOUND CRUISING,2015-05-30,Festival,,,,,,,,
1795,Shimokitazawa Sound Cruising,2018-05-26,Festival,,,,,,,5900 / day 4800 / night 3000,6400 / day 5300 / night 3500
6060,"Shinkiba Sunset 2014: Spitz, Ichiko Aoba, Zainichi Funk, SHISHAMO, UNISON SQUARE GARDEN",2014-09-09,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,4600,
6061,"Shinkiba Sunset 2014: Spitz, Mao Abe, OLDE WORLDE, Kinoko Teikoku, The Collectors",2014-09-10,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,4600,
3247,"Shuta Hasunuma Team, YOMOYA, more @ Musashino Art Uni",2009-11-02,Festival,,,,,,,,
1474,"SonarSound Tokyo with Battles, Rovo, Masakatsu Takagi, Kode9, Seefeel, DJ Baku, more",2011-04-03,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,,
1472,"SonarSound Tokyo with Flying Lotus, Modeselektor, DJ Krush, Y.Sunahara, Ryoji Ikeda, Altz, more",2011-04-02,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,,
7746,"SonarSound Tokyo: Actress, Darkstar, Sherwood, more",2013-04-06,Festival,AgeHa,http://www.ageha.com,"2-2-10 Shin-Kiba, Koto-ku",http://www.ageha.com/access/,Shin-Kiba,Shinkiba,"1 day 7750, 2 days 14500",8500
7751,"SonarSound Tokyo: Actress, Darkstar, Sherwood, more",2013-04-07,Festival,AgeHa,http://www.ageha.com,"2-2-10 Shin-Kiba, Koto-ku",http://www.ageha.com/access/,Shin-Kiba,Shinkiba,"1 day 7750, 2 days 14500",8500
8833,"Sound across the line: 松本 哉, Kun-woo, Ahkok, Seongmin, SAWADA, nacca + Son z, more",2012-12-27,Festival,Chikyuya,http://www.chikyuya.info/index.html,Kunitachi-shi Higashi 1-16-13 B1,http://chikyuya.info/contents/access,Kunitachi,Kunitachi,1000+drink,1000+drink
4277,Space Shower presents SPRING BREEZE,2017-06-11,Festival,Hibiya Open Air Concert Hall,http://hibiya-kokaido.com,"Hibiya-koen 1-3, Chiyoda-ku",,Hibiya,"Hibiya, Kasumigaseki, Yurakucho",3500,
2222,"Spectrum Music Festival: Blue Straight, Audible Bond, Fathoms, Kikimimi, Kate Beck, OOB, Jayda B",2016-09-25,"Alternative,DJ,Festival,Mixed Genre,Abstract",Waver,http://waverwaver.net/,東京都世田谷区北沢2-14-13-B1F,,Shimokitazawa,,2000 ¥ (includes 1 drink),2000¥ (includes 1 drink)
6276,Square Sounds Tokyo 2014,2014-09-27,Festival,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,3500,4000
6062,Square Sounds Tokyo 2014,2014-09-28,Festival,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,3500,4000
543,St. Patrick's Day THE WILD ROVER 15th Anniversary,2019-03-24,"Festival,Garage Rock,Punk,Rock n Roll",,,,,,,4500,5000
10927,"Star Fes. 2012: UNKLE Sounds, DENKI GROOVE, SLY MONGOOSE, SOIL & ""PIMP"" SESSIONS, Dachambo, more",2012-03-25,Festival,,,,,,,早割3000円 / 前売3500円,4500yen
6230,StarFes.'14,2014-09-20,Festival,,,,,,,,
6681,"Sukoshifushigi Festival 2013: Glensmith × Kozaburo Sakamoto, Takako Minekawa & Dustin Wong, more",2013-11-17,Festival,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3300,3800
6672,"Sukoshifushigi Festival 2013: Ichiko Aoba & KOHEY_KAWAMURA × mi'ndy, tanqun, more",2013-11-16,Festival,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3300,3800
2781,"Sunny Day Service, Yoichi Aoyama, Hideki Kaji, Otogibanashi, many more @ HMV Shibuya",2010-08-19,Festival,,,,,,,,
9403,"SónarSound Tokyo 2012: Squarepusher, Clark, Ryoichi Kurokawa, Dorian Concept, more",2012-04-21,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,"1 day 7750, 2 days 14500",1 day 8500
9443,"SónarSound Tokyo 2012: The Cinematic Orchestra, Vincent Gallo, Mount Kimbie, more",2012-04-22,Festival,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,"1 day 7750, 2 days 14500",1 day 8500
2214,TAICO CLUB,2010-06-05,Festival,,,,,,,,
2235,TAICO CLUB,2010-06-06,Festival,,,,,,,,
3009,"TAICO CLUB '09 KAWASAKI w/ múm, Carl Craig, Plaid, isolée, Soutaiseiriron, more",2009-09-19,Festival,,,,,,,,
